DATE,Rt_ADJUSTED,Rt_ADJUSTED_lower,R_ADJUSTED_upper,Rt_UNADJUSTED,Rt_UNADJUSTED_lower,R_UNADJUSTED_upper
2023-11-22,0.9371246368208052,0.7965559412976844,1.077693332343926,0.8953937188389115,0.8058543469550203,0.9849330907228028
2023-11-23,0.9194057739374661,0.7814949078468462,1.057316640028086,0.9620647635237446,0.8658582871713701,1.0582712398761192
2023-11-24,0.9018808000172125,0.7665986800146306,1.0371629200197943,1.0294959927172833,0.926546393445555,1.1324455919890117
2023-11-25,0.8841453307313348,0.7515235311216346,1.016767130341035,1.063827597727262,0.9574448379545358,1.1702103574999883
2023-11-26,0.8681976177848488,0.7379679751171215,0.9984272604525761,1.0873610979791246,0.9786249881812121,1.196097207777037
2023-11-27,0.8643864002872852,0.7347284402441924,0.9940443603303779,1.1028671039795344,0.9925803935815809,1.2131538143774878
2023-11-28,0.8569788854984721,0.7284320526737013,0.9855257183232429,1.1263430285851803,1.0137087257266624,1.2389773314436985
2023-11-29,0.8529342328311054,0.7249940979064395,0.9808743677557711,1.1420658460442477,1.027859261439823,1.2562724306486726
2023-11-30,0.8488098460199561,0.7214883691169627,0.9761313229229495,1.1641552686182277,1.047739741756405,1.2805707954800505
2023-12-01,0.8527031950502,0.7247977157926699,0.9806086743077299,1.1929105650931122,1.073619508583801,1.3122016216024235
2023-12-02,0.8600382380680508,0.7310325023578431,0.9890439737782584,1.2110005019169954,1.089900451725296,1.332100552108695
2023-12-03,0.8755241652517141,0.744195540463957,1.006852790039471,1.236565252321519,1.1129087270893672,1.360221777553671
2023-12-04,0.8848654904137959,0.7521356668517265,1.0175953139758653,1.2653943982702816,1.1388549584432535,1.3919338380973099
2023-12-05,0.9152717374201786,0.7779809768071518,1.0525624980332053,1.2897619920263101,1.160785792823679,1.4187381912289412
